report_year,report_week,refnr,country,country_code,danger_short,measures,reactingcountry,descript_category,countryoforigin,descript_product,descript_type,descript_descr,descript_brand
2009,16,64 7/9,Finland,FI,Chemical,    Voluntary withdrawal from the market and recall from consumers by the importer.,,Furniture,China, Recliner chair," Dover: Alb12/013/014,Washington: Lie023/024/205. "," Recliner chairs for single use, different colours, both fabric and leather chairs. ","Dover, Washington"
2009,16,64 8/9,Poland,PL,Damage to hearing and choking,Voluntary withdrawal from the market by the importer.,,Toys,China, Toy mobile phone," EAN 5904265156494, No 6212. "," A toy mobile phone with a picture of a ""Barbie"" doll and the inscription “Call me”. The toy is made of pink plastic, with five buttons in pink, green, blue and violet. It is powered by 2 AA batteries. Pressing any button causes sound and light emission. On the sticker and on the packaging there are warnings and information concerning the product in Polish, the name and address of the importer, a “CE mark”, “Made in China”, number of product and EAN, pictogram concerning the age 0-3 restriction, “Choking hazard due to small parts”. ",Baby Phone
2009,16,65,Poland,PL,Injuries and suffocation,Voluntary withdrawal from the market by the importer.,,Toys,China, Cooking deluxe kitchen set ," EAN 5906160144156, k-44156. "," A set of toy cooking utensils made of plastic coloured pink, blue, yellow, green and violet. The packaging is a transparent, plastic bag, closed with folded cardboard with the inscription “Kitchen set”. On the stickers there are markings and warnings: CE mark, EAN number, name and address of importer, “Made in China”, “Use under supervision of an adult”, “Intended for children aged 3 upwards”, pictogram concerning age 0-3 restriction, “May contain small parts”. ",Kris
2009,15,59,Netherlands,NL,Chemical,Voluntary withdrawal from the market.,Ireland,Cosmetics,United States, Fade cream - Skin Success Fade Cream," G6032A MFG:02/06, EXP:02/09, barcode: 010181075100"," Fadecream in a jar or tube placed in a cardboard box, labelled on packaging:Active ingredient: hydroquinone 2.0% .",Palmer’s
2009,15,59 1/9,Greece,GR,Strangulation,Corrective actions ordered by the authorities.,,"Clothing, textiles and fashion items",China, Children's jacket," Item No: 05300181, barcode: 0 530018 103016"," Child's puffy jacket in blue and green. The jacket has a zip, buttons, pockets and a hood (with a fur trim) containing elastic drawstrings with plastic toggles. On the inside, there is a sewn textile label containing the inscription: “ANDY PETERS, MY GENERATION”. Additionally, there is a cardboard label attached to the product, which contains the same inscription. Sizes: 0 to 14 years. ",Andy Peters
2009,15,59 2/9,Sweden,SE,Injuries,Voluntary withdrawal from the market and recall from consumers by the manufacturer.,Greece Finland Ireland Hungary Slovenia Belgium Malta Portugal Estonia,Motor vehicles,Sweden, Car rack - Thule rapid fixpoint XT kit, Thule Rapid Fixpoint XT kit used for fastening the load carrier base into the fixpoint of the car.  Produced during the period 1 January 2008-28 February 2009. , A bolt with number 8523723002 in a Thule Rapid Fixpoint XT kit used for fastening the load carrier base into the fixpoint of the car. ,Thule
2009,15,59 1/3,Hungary,HU,Damage to sight and chemical,Voluntary withdrawal from the market and recall from consumers by the manufacturer.,Czech Republic Slovakia,Chemical products,Hungary, Disinfectant cleaner - BREF Tornado Gel," EAN Code: 9000100541855 (Citrus), 9000100541558 (Ocean) "," Disinfectant cleaner for toilets. Volume: 750 ml, date of manufacture is indicated on the back above the date of expiry. Only the products manufactured from February 2009 to 9 March 2009 are affected. ",BREF
2009,15,59 4/9,Spain,ES,Choking,Import rejected by the customs authorities.,,Toys,China, Soft toys: bears and dogs, Model: 0880700Bar code: 8420068807007," Soft toys in the form of bears and dogs, packed in a plastic bag and carrying a label with the importer's details, the CE mark and the symbol indicating that they are not suitable for children under 3 years of age. ",Yonchen
2009,15,59 5/9,Spain,ES,Injuries,Voluntary corrective actions taken by the manufacturer.,Germany Slovenia Sweden Netherland,Motor vehicles,Spain," Motorcycles - Derbi GPR, Aprilia RS, Gilera SC",, 50cc and 125cc motorcycles. The list of the chassis numbers of the models GPR 50/125- Aprilia RS50 and Gilera SC125 are provided in the ,Derbi/Aprilia/ Gilera
2009,15,59 2/3,Malta,MT,Injuries,Voluntary withdrawal from the market.,,Electrical appliances and equipment,Saudi Arabia, Water Heater ," Model: AQH EWH H80, 1200W electric water heater horizontal type"," Horizontal, electric storage water heater with a capacity of 80 litres. Measurements: approximately 795 mm long and 445 mm diameter. ",Aquahot
2009,15,59 7/9,Spain,ES,Chemical,Withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",China, Ladies' shoes, Model: Feira Ref.: 17092-05, A pair of ladies’ red shoes packed in a cardboard box. ,Gioseppo
2009,15,59 8/9,Germany,DE,Suffocation,Voluntary stop of sales by the retailer.,Belgium,Toys,Unknown," Toy bag ""Noukie's"""," Toy bag/0780.79, EAN 5413042101683"," A bag containing a teddy bear.  The bag is made of flexible plastic with an opening that can be closed by pulling a cord. The bag is in the form of a rucksack.  Approximate dimensions: 30 cm in height, 17 cm in diameter, with an opening of approx 52 cm in circumference. A cord is attached securely at both ends to the rucksack and is used for carrying the bag. There are no significant markings or manufacturer information. The plastic is approximately 0.246 mm thick. ",Lola Doudou
2009,15,60,Sweden,SE,Drowning,Voluntary corrective actions taken by the manufacturer.,Greece Finland,Protective equipment,Sweden, Dry suit inflation hoses - Flow restriction orifice," Model no: 30115-00800, 32120-30800, 32510-00800. The affected hoses are marked on the UNF 3/8” end with an alphanumeric 3-digit batch code. Batch no: Between VIE-YF8 (black insert) and YF9-ZBD (blue insert) "," SI TECH dry suit inflation hoses containing a flow restriction orifice. Consumers will most likely have received the hose as an accessory when purchasing a new dry suit. The hoses containing the affected part were sold during the period: 26 June 2006 – 26 February 2009. The insert is black, blue or green.",SI TECH
2009,15,60 1/9,Slovakia,SK,Electric shock,Sales ban and recall from consumers ordered by the authorities.,Slovakia,Lighting equipment,China, Lighting chain ," 50Hz, 230 V ", Christmas lighting chain with exchangeable varicoloured bulbs. The product is packed in a red cardboard box with a picture of house. ,20 luces decorativas
2009,15,60 2/9,Finland,FI,Chemical,Import rejected by the customs authorities.,,"Clothing, textiles and fashion items",China, Scarf - Asessor accessoires, Art No. STI/AN/VG3037, A white viscose scarf with printed blue flowers. Size: 170x67 cm.,L’Asessor
2009,15,60 1/3,Greece,GR,Strangulation,Corrective actions ordered by the authorities.,,"Clothing, textiles and fashion items",China, Girl's dress," Item No: 331929, bar code: 0 272060 000034"," Girl’s dress in grey and pink that can be tied around the neck with fabric cords. On the front of the dress there is embroidery depicting the letter 26 and the inscription: “ATHLETIC SPORT FOR GIRLS, Gym, Sporty”. On the inside, there is a sewn, textile label, with the inscription: “02 YEARS”. Additionally, there is a cardboard label attached to the dress with the inscription: “JUMBO, 02 YEARS” and information about the product, such as the address of the importer and the country of origin. Composition: 100% cotton. Sizes: 24 months, 04 and 06 years. ",Jumbo
2009,15,60 4/9,Slovakia,SK,Electric shock,Sales ban and recall from consumers ordered by the authorities.,,Lighting equipment,Unknown, Lighting chain - Multi Function rice light," Model: MG – 140, Mode: MG – 100"," Lighting chain with small varicoloured bulbs, equipped with a flashing device. The product is packed in a cardboard box with Christmas motifs and marked ""MULTI FUNCTION RICE LIGHT"" Model: MG – 140, 230V/50Hz/31,5W, 7,5W/0,07A, Mode: MG – 100, 230V/50Hz/35W, 5V/0,07A, text in Hungarian language, etc. ",Multi Function
2009,15,60 5/9,Finland,FI,Chemical,Import rejected by the customs authorities.,,Toys,China, Soft toys - Rainbow bears, Art no. 1362 for all bears," Soft bears in 6 different colours. I: Red, II: Blue, III: Yellow, IV: Orange, V: Green, VI: Lila",First & main
2009,15,60 2/3,Slovakia,SK,Damage to hearing,"Sales ban, withdrawal from the market and recall from consumers ordered by the authorities. ",Czech Republic,Toys,China, Toy telephones - Children’s plastic room phone," No. 9968, EAN code: 8590756384841"," A set of two plastic pink and green telephones with pink buttons, bearing the pictures of a boy called Daniel and a girl called Emily. The telephone operates on two batteries of 1.5 V type AA, which are not included. The product is packed in a varicoloured cardboard box with a transparent plastic window. ",KID PHONE
2009,15,60 7/9,Germany,DE,Electric shock,"Sales ban. Voluntary withdrawal from the market, recall from consumers and destruction of products by the importer.",,Lighting equipment,China, LED display screen, Unknown," Entrance sign (approximately 500 x 250 mm) for business premises consisting of an LED display screen. The electrical wiring, including electronic component, is mounted directly on a base made of chipboard painted black. There is a plastic frame with a hole for the mains cable. ",Haiyixing
2009,14,54 8/9,Germany,DE,Choking,Withdrawal from the market and sales ban ordered by the authorities.  Voluntary stop of sales. ,,Food-imitating products,China," ""Cotton Cake"" set with beaker, washcloth & spoon", Article No. 103308, Set consisting of a beaker in colourless clear plastic containing a washcloth in dark brown towelling material (approx. 31 cm x 33 cm) and a colourless clear plastic spoon (approx. 8.5 cm long) with an imitation plastic strawberry. ,Salsa Collection
2009,14,55,Germany,DE,Injuries,Voluntary corrective action taken by the manufacturer.,Denmark Greece Slovenia Ireland Hungary Iceland Sweden Portugal Netherlands,Motor vehicles,France, Passenger cars,, The affected vehicles were manufactured between the end of February and mid-June 2008 and have a vehicle identification number in the ranges: ,Citroën
2009,14,55 1/9,Spain,ES,Chemical,Withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",China, Ladies' boots, Model 2132," Ladies' calf-length brown boots with pleats, packed in a cardboard box. ",ESS
2009,14,55 2/9,Spain,ES,Chemical,Withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",China, Ladies' boots, Model: AB 2810," Ladies' boots with pleats around the calf and a knot at ankle height.The packaging is a cardboard box marked as follows: ""NIO NIO Art. No. AB 2810. Made in China"". Inside the box there are two sachets, one marked ""silicagel"" and the other ""mouldproof"".",NIO NIO
2009,14,55 1/3,Spain,ES,Chemical,Withdrawal from the market ordered by the authorities,,"Clothing, textiles and fashion items",China, Girls' shoes, Model: Ref. P937, Girls' blue shoes with front strap. The packaging is a pink cardboard box with drawings of butterflies and hearts. ,PASITE
2009,14,55 5/9,United Kingdom,UK,Electric shock,Voluntary withdrawal from the market and recall from consumers by the importer.,Ireland,Electrical appliances and equipment,China," Motorised projector screen (100"")", Unknown," Mains-operated, retractable projector screen with remote control. ",Oley
